Gene_Symbol,log2FoldChange
HAUS4,0.0
RNF128,0.0
CHPF,0.0
NAB1,0.0
NAP1L4,0.0
MAML3,0.0
COG1,0.0
RCC2,0.0
TRIM23,0.0
PIP4P2,0.0
PURB,0.0
ACHE,0.0
GNA12,0.0
YAE1,0.0
ZNF224,0.0
SLC12A9,0.0
GJA3,0.0
HLX,0.0
AIFM2,0.0
RPUSD4,0.0
CEP350,0.0
CEP170,0.0
HSPA5,0.0
LHX9,0.0
PLPP4,0.0
RCAN1,0.0
CEP170B,0.0
FAM120B,0.0
RGS17,0.0
FSCN2,0.0
ZNF774,0.0
ZNF740,0.0
PITPNC1,0.0
LSM14A,0.0
ADAT2,0.0
MTERF4,0.0
BORCS5,0.0
FSTL3,0.0
TRIM6,0.0
TSR2,0.0
TOP2B,0.0
TUBB2A,0.0
ASIC3,0.0
TNFRSF1B,0.0
STK17A,0.0
DMXL1,0.0
ROBO3,0.0
HERPUD2,0.0
MLST8,0.0
WHRN,0.0
SLC26A4,0.0
BOP1,0.0
PLEC,0.0
PIM2,0.0
USP20,0.0
RAD54L,0.0
N4BP2L2,0.0
SLC35B3,0.0
STARD7,0.0
RPS6KA3,0.0
C1GALT1,0.0
SLC7A11,0.0
AKAP11,0.0
SMPX,0.0
MBD5,0.0
CIAO2A,0.0
LSM10,0.0
IVNS1ABP,0.0
PRICKLE4,0.0
CPNE2,0.0
KDSR,0.0
NDUFA4,0.0
AC011043.1,0.0
PXMP4,0.0
NT5DC1,0.0
DNAJC21,0.0
LIN54,0.0
ZDBF2,0.0
TMEM219,0.0
FUBP3,0.0
SVBP,0.0
ATRX,0.0
SIAH1,0.0
PM20D2,0.0
TTC7B,0.0
ZNF649,0.0
RNF187,0.0
TMEM168,0.0
SLC2A1,0.0
ASB13,0.0
KPTN,0.0
CAPN11,0.0
DCAF4L1,0.0
ISOC2,0.0
GTF2F2,0.0
TMEM115,0.0
NECTIN3,0.0
TBC1D1,0.0
ALCAM,0.0
NUCB1,0.0
PPT1,0.0
TCEANC2,0.0
C1orf174,0.0
ESAM,0.0
MSI2,0.0
LPP,0.0
LRRC20,0.0
HFE,0.0
LMO2,0.0
LNPEP,0.0
PHF14,0.0
ANXA5,0.0
ZC2HC1A,0.0
STARD13,0.0
UBAP1,0.0
EIF3D,0.0
EIF3A,0.0
EIF3J,0.0
ZNF613,0.0
RCSD1,0.0
ZNF544,0.0
EBI3,0.0
FAM49B,0.0
TEX29,0.0
NTPCR,0.0
ZNF641,0.0
FCHO2,0.0
LRR1,0.0
ZNF653,0.0
DENND4A,0.0
EPB41L4A,0.0
CENPK,0.0
MAGEF1,0.0
TKFC,0.0
SYNM,0.0
SESN3,0.0
ARL16,0.0
MGAT2,0.0
MFNG,0.0
TRMT44,0.0
PSMD5,0.0
LIG3,0.0
SCFD2,0.0
BNIP1,0.0
MCU,0.0
DCAF15,0.0
USP47,0.0
AKAP1,0.0
TIMM29,0.0
CHKA,0.0
CHD2,0.0
CHD1,0.0
CCDC80,0.0
CXCL8,0.0
DPP8,0.0
FMC1-LUC7L2,0.0
ZNF20,0.0
SMC6,0.0
COTL1,0.0
ZNF273,0.0
SLC26A6,0.0
ELL2,0.0
ZFPM2,0.0
GLUD2,0.0
KIF3A,0.0
ATP6AP1,0.0
PPP1R12A,0.0
E2F5,0.0
OTUB1,0.0
ADAM22,0.0
GIN1,0.0
ARSB,0.0
MAGED4,0.0
ABHD10,0.0
PPP2CB,0.0
ESD,0.0
ETV6,0.0
EPS15,0.0
ARL4A,0.0
SERINC5,0.0
EVPL,0.0
GPR162,0.0
HTR7,0.0
BRCA2,0.0
RUSC2,0.0
SYT15,0.0
ZBTB20,0.0
ZNF446,0.0
HIF1AN,0.0
TFRC,0.0
PLAGL1,0.0
LAMTOR1,0.0
DDX1,0.0
NAAA,0.0
TBC1D3B,0.0
FAM241A,0.0
GALNT18,0.0
NHLRC2,0.0
RFX2,0.0
CUL4A,0.0
ALKBH3,0.0
MIEN1,0.0
PAIP2B,0.0
CCZ1B,0.0
SELENON,0.0
SPG11,0.0
CHD9,0.0
ADGRG6,0.0
CDKL3,0.0
ABHD17B,0.0
CDK12,0.0
KBTBD4,0.0
RGPD8,0.0
ARHGEF40,0.0
CKAP2,0.0
PCOLCE2,0.0
ZNF92,0.0
RPRD2,0.0
ASH1L,0.0
TNNT1,0.0
PFDN6,0.0
BOC,0.0
PCDHGC3,0.0
TIGD7,0.0
TMEM184B,0.0
SPIN2B,0.0
GOLGA8M,0.0
PAQR7,0.0
SLC4A1AP,0.0
KDM8,0.0
RIC8B,0.0
PRKG1,0.0
LAMA5,0.0
ZBED4,0.0
MTRNR2L9,0.0
TBC1D4,0.0
ZNF324,0.0
MTURN,0.0
LTK,0.0
PDPK1,0.0
FBXL6,0.0
PRKAB1,0.0
FBXO10,0.0
FBXW2,0.0
ATRN,0.0
BANP,0.0
MVB12B,0.0
OAZ2,0.0
ZFPL1,0.0
FAHD1,0.0
DLG5,0.0
SLC12A2,0.0
SRD5A1,0.0
CDC42EP3,0.0
P3H1,0.0
OBSL1,0.0
HOXC9,0.0
CD33,0.0
RALBP1,0.0
NT5DC3,0.0
TJAP1,0.0
DVL1,0.0
DTNA,0.0
ASTN2,0.0
GOLGA6L9,0.0
LEF1,0.0
MATN2,0.0
LRRC14,0.0
TRIM59,0.0
ANKRD37,0.0
RASSF8,0.0
ELMOD1,0.0
RNF139,0.0
MED8,0.0
PEX26,0.0
MRPL10,0.0
COPS4,0.0
NSD1,0.0
INPPL1,0.0
ZFP36L1,0.0
SUGCT,0.0
CCDC82,0.0
FAM76B,0.0
ZNF16,0.0
PSME4,0.0
POLR2C,0.0
SLC46A3,0.0
FAF2,0.0
ZNF296,0.0
ZNF33B,0.0
METTL21A,0.0
ZFP3,0.0
ARNT,0.0
ZNF320,0.0
DCDC2,0.0
LPIN2,0.0
TTLL4,0.0
MDC1,0.0
CCT4,0.0
DZIP3,0.0
SAFB2,0.0
B4GALT3,0.0
AIMP2,0.0
MAP3K12,0.0
SEM1,0.0
ARHGEF19,0.0
SEMA4G,0.0
GTF2H3,0.0
THAP8,0.0
DDI2,0.0
UBE2E2,0.0
CHCHD6,0.0
RTL8A,0.0
EIF6,0.0
PSMB1,0.0
PSMB4,0.0
ANKRD46,0.0
SLCO1B1,0.0
ADCY6,0.0
POLDIP3,0.0
WDR45B,0.0
CCDC97,0.0
TSSK3,0.0
SLC7A6,0.0
MMAB,0.0
H2AC1,0.0
SELENOH,0.0
CYP20A1,0.0
SLC66A1,0.0
LYSMD2,0.0
GNPDA2,0.0
SLC38A1,0.0
DLGAP4,0.0
ZNF675,0.0
MLH3,0.0
PRMT1,0.0
MRPL46,0.0
TINAGL1,0.0
LIN7B,0.0
TRIM8,0.0
PPA1,0.0
FIP1L1,0.0
URM1,0.0
SNX27,0.0
ACTA2,0.0
TRIM37,0.0
DOCK7,0.0
ZCCHC8,0.0
TMED3,0.0
HARS2,0.0
GALNT3,0.0
GOLGB1,0.0
METTL2B,0.0
SOS2,0.0
ABCD1,0.0
ALAD,0.0
CEP120,0.0
LSS,0.0
MED27,0.0
MED17,0.0
PPP1R26,0.0
FADS2,0.0
C16orf87,0.0
RECQL4,0.0
ANXA2R,0.0
KDM6A,0.0
KIAA0232,0.0
MRPS11,0.0
LRRK2,0.0
USP46,0.0
DCLRE1B,0.0
CARS1,0.0
TRAPPC9,0.0
SARS1,0.0
CEP290,0.0
PMPCA,0.0
SIX5,0.0
SWSAP1,0.0
MORC4,0.0
TFPT,0.0
TTC26,0.0
HTRA2,0.0
HINFP,0.0
PLPBP,0.0
PDE10A,0.0
SUMO3,0.0
ZNF445,0.0
ETV7,0.0
LEMD2,0.0
SPDYE1,0.0
LGALS3,0.0
LGALS1,0.0
GSDMD,0.0
LDHB,0.0
LIF,0.0
NDNF,0.0
SH3TC2,0.0
SNRNP25,0.0
RNASEH2B,0.0
ARMT1,0.0
SSBP1,0.0
OCEL1,0.0
MSANTD4,0.0
USP48,0.0
NEMP1,0.0
TBXAS1,0.0
ZNF528,0.0
NSMF,0.0
LZTS2,0.0
ZNF814,0.0
ZBTB42,0.0
LMCD1,0.0
ITGB3,0.0
CFL2,0.0
ZNF69,0.0
ZNF70,0.0
TBCCD1,0.0
DNAAF2,0.0
PRMT6,0.0
IQCC,0.0
MSL2,0.0
SHQ1,0.0
TFIP11,0.0
ZNF384,0.0
GRK5,0.0
PTPN18,0.0
GPR37,0.0
HSPB8,0.0
TERF2,0.0
ZDHHC18,0.0
MED10,0.0
JMJD8,0.0
TRIM24,0.0
CBWD5,0.0
VPS52,0.0
TBC1D12,0.0
ERMAP,0.0
VPS8,0.0
SERTAD2,0.0
SERTAD3,0.0
SPATA2,0.0
DUSP18,0.0
MEI1,0.0
EPS15L1,0.0
SPATA20,0.0
CSRNP3,0.0
FAM124A,0.0
FBXO9,0.0
HDDC2,0.0
RAB38,0.0
BSDC1,0.0
SCML1,0.0
PSMA6,0.0
PDE1C,0.0
CCNT1,0.0
ATAT1,0.0
SPATA25,0.0
WDR44,0.0
LSM8,0.0
AMOTL2,0.0
DSE,0.0
MICAL2,0.0
LAMA4,0.0
LRRC34,0.0
LRRC8D,0.0
RCC1L,0.0
MR1,0.0
PARN,0.0
HSBP1,0.0
U2AF2,0.0
GABARAP,0.0
C19orf12,0.0
CYP2J2,0.0
STIL,0.0
HAGHL,0.0
ZNF735,0.0
EI24,0.0
FUT11,0.0
GPRC5A,0.0
AIP,0.0
RPL14,0.0
TAF1A,0.0
CLTRN,0.0
RHOJ,0.0
HHIPL2,0.0
CARF,0.0
ALG9,0.0
DGAT2,0.0
MIER2,0.0
PARP14,0.0
FBLIM1,0.0
DIP2B,0.0
AIG1,0.0
CEP78,0.0
CCDC32,0.0
DENND3,0.0
ZNF142,0.0
MAPK7,0.0
RIPOR1,0.0
ZSCAN21,0.0
FAM135A,0.0
MYBBP1A,0.0
ZNF548,0.0
ZNF555,0.0
DPY19L3,0.0
CENPL,0.0
IFNGR2,0.0
MSLN,0.0
IDH3A,0.0
DCAF7,0.0
AP3S2,0.0
SLC36A4,0.0
URI1,0.0
SNX4,0.0
INTS1,0.0
GSDME,0.0
PRICKLE1,0.0
PFKM,0.0
KMT5C,0.0
SSR2,0.0
AP3M1,0.0
AC106795.1,0.0
METTL26,0.0
DNAJC14,0.0
HVCN1,0.0
LZIC,0.0
RREB1,0.0
C16orf72,0.0
DHX34,0.0
ERC2,0.0
THSD1,0.0
LINC00452,0.0
ZNF254,0.0
NFATC1,0.0
MST1R,0.0
MAP3K10,0.0
MSX2,0.0
PGAP2,0.0
MPHOSPH10,0.0
MPHOSPH6,0.0
DHRS2,0.0
CORO2A,0.0
IFT46,0.0
PGBD2,0.0
C1GALT1C1L,0.0
TRIM4,0.0
FASTK,0.0
TMEM269,0.0
FAM107B,0.0
CXADR,0.0
TCOF1,0.0
EMC7,0.0
MRPS14,0.0
SPINT2,0.0
CLDN1,0.0
RECQL5,0.0
NANOS3,0.0
INKA2,0.0
MAP10,0.0
GTPBP2,0.0
NUDT4,0.0
CRLS1,0.0
CDC42SE2,0.0
NIBAN2,0.0
C1QTNF6,0.0
KCTD9,0.0
TRPM4,0.0
TENT5A,0.0
FGD1,0.0
ERO1B,0.0
HBEGF,0.0
FGF5,0.0
DUSP7,0.0
CLDND1,0.0
GDI1,0.0
CCDC136,0.0
PLEKHB2,0.0
SMPD1,0.0
UNC93B1,0.0
TSC2,0.0
RNF5,0.0
FBXO34,0.0
LDB1,0.0
C17orf80,0.0
PRR22,0.0
ARHGEF7,0.0
SYNJ2,0.0
NPHP3,0.0
TRIM55,0.0
FAM89A,0.0
UCHL5,0.0
TOR1AIP2,0.0
C6orf136,0.0
ABHD14A,0.0
PHLDB1,0.0
ATP13A1,0.0
PLXNA2,0.0
IER5,0.0
DNAJC27,0.0
SDF4,0.0
ZFC3H1,0.0
SLC35E1,0.0
STMN3,0.0
TMEM161B,0.0
TM9SF1,0.0
UPRT,0.0
C18orf25,0.0
ZBTB7A,0.0
HOXD10,0.0
S100A16,0.0
SEMA3A,0.0
NDUFA7,0.0
DIP2C,0.0
HOXB3,0.0
SPOUT1,0.0
FNDC10,0.0
RMC1,0.0
HCFC2,0.0
ACOXL,0.0
METTL16,0.0
RCOR3,0.0
NFKBIL1,0.0
LY6K,0.0
AK4,0.0
THOP1,0.0
PTPRS,0.0
VCPKMT,0.0
ADIPOR2,0.0
MYO5A,0.0
ZNF707,0.0
FAM118A,0.0
PEX5,0.0
MCC,0.0
OVCA2,0.0
UQCC3,0.0
NSMCE1,0.0
TRIM68,0.0
FBXO22,0.0
FAM110B,0.0
RANBP9,0.0
PEX3,0.0
RARA,0.0
EMC3,0.0
ANKRD61,0.0
TRAF1,0.0
CAND1,0.0
SFR1,0.0
CHST14,0.0
COPRS,0.0
FUNDC1,0.0
ORC5,0.0
TGDS,0.0
MGST2,0.0
RXRB,0.0
DGCR6,0.0
BRD2,0.0
RRAS,0.0
RESF1,0.0
AGER,0.0
PCDHB9,0.0
CD63,0.0
CLU,0.0
CAVIN3,0.0
PREPL,0.0
DNAJB5,0.0
DERL2,0.0
EXOSC1,0.0
SLC38A7,0.0
DDX54,0.0
LYRM4,0.0
FHL1,0.0
PLEKHG4,0.0
SYCP2L,0.0
HHAT,0.0
DERL1,0.0
B3GNTL1,0.0
TRPT1,0.0
SNX9,0.0
ZNF107,0.0
DDX41,0.0
SEPSECS,0.0
RO60,0.0
ZNF696,0.0
CYB561A3,0.0
JKAMP,0.0
RPS19BP1,0.0
PATL1,0.0
TBCEL,0.0
FAM43A,0.0
HINT2,0.0
P3H2,0.0
ZCCHC7,0.0
CRY1,0.0
IGBP1,0.0
MED22,0.0
TIMM23B,0.0
TMEM260,0.0
RPP25,0.0
FLVCR2,0.0
BTBD2,0.0
MAP3K14,0.0
SOCS3,0.0
TRAK1,0.0
RNF8,0.0
HIP1R,0.0
PTPRE,0.0
JPH1,0.0
CBX8,0.0
EXOC7,0.0
DOCK5,0.0
ZNF552,0.0
WWC2,0.0
CLMP,0.0
BBS7,0.0
PCSK4,0.0
MKNK2,0.0
OPLAH,0.0
POLR3A,0.0
MUS81,0.0
RAB32,0.0
PIK3R1,0.0
ZNF354C,0.0
TESMIN,0.0
SPPL3,0.0
JTB,0.0
YWHAB,0.0
ZFP37,0.0
MOV10,0.0
RPS6KA2,0.0
DNAJC25,0.0
FAM219B,0.0
DYNLT1,0.0
BRF1,0.0
ZBTB46,0.0
MZF1,0.0
APBA1,0.0
DICER1,0.0
PIBF1,0.0
PPIH,0.0
TMCC1,0.0
RP2,0.0
HIPK2,0.0
NEK4,0.0
NSUN3,0.0
ZNF189,0.0
SH2B1,0.0
APC,0.0
PDCD2,0.0
RAP1B,0.0
DYNLRB1,0.0
TIMM21,0.0
TOPORS,0.0
DDX39A,0.0
SUSD5,0.0
OSBPL3,0.0
CLEC16A,0.0
CLUH,0.0
SLC35E3,0.0
SETBP1,0.0
SLC16A13,0.0
MVD,0.0
HASPIN,0.0
NARF,0.0
D2HGDH,0.0
ANAPC10,0.0
CPS1,0.0
CDKN1C,0.0
TRIM5,0.0
C19orf33,0.0
ACIN1,0.0
ZBTB24,0.0
ARL10,0.0
ISYNA1,0.0
RASGRP3,0.0
TM7SF2,0.0
CD151,0.0
TNFSF15,0.0
POLD2,0.0
GFPT2,0.0
PBLD,0.0
PARP8,0.0
DCUN1D3,0.0
TWISTNB,0.0
STK19,0.0
TRABD2A,0.0
SEPHS2,0.0
RHOQ,0.0
TCEA1,0.0
MPHOSPH9,0.0
ARV1,0.0
FRMD6,0.0
SPDYA,0.0
VPS39,0.0
ZBTB25,0.0
TPRG1L,0.0
RNF170,0.0
ADAMTS12,0.0
NUAK2,0.0
RNF113A,0.0
EIF2AK1,0.0
MYO6,0.0
ABCC1,0.0
MECOM,0.0
ZNF398,0.0
SNX33,0.0
PLIN3,0.0
MIGA2,0.0
ALDH1B1,0.0
ALDH1A3,0.0
TARS2,0.0
NUP155,0.0
BFAR,0.0
COA4,0.0
EML6,0.0
DRC1,0.0
RNF14,0.0
NXPE3,0.0
FBXL13,0.0
PPP1R35,0.0
MIR1915HG,0.0
GOLGA7B,0.0
ARL2-SNX15,0.0
EEF2K,0.0
IL31RA,0.0
PTPN22,0.0
TULP3,0.0
AP4B1,0.0
SLC12A7,0.0
TLCD1,0.0
POLR2G,0.0
PIGH,0.0
KLHL11,0.0
FAN1,0.0
EXTL2,0.0
SIKE1,0.0
TCP11L1,0.0
ZDHHC7,0.0
TYW5,0.0
SNAPC3,0.0
KDM4A,0.0
SH2B3,0.0
FRAT1,0.0
ZFYVE1,0.0
USP25,0.0
PRSS12,0.0
MAP4K3,0.0
ITFG2,0.0
USE1,0.0
GPR180,0.0
UBXN6,0.0
EDC4,0.0
ZFP30,0.0
TMEM170B,0.0
PATZ1,0.0
FAM193B,0.0
HEBP2,0.0
CORO1C,0.0
RPS14,0.0
REST,0.0
OSBPL1A,0.0
DLL1,0.0
MARCKSL1,0.0
SREBF2,0.0
KIAA2026,0.0
ADIRF,0.0
MBLAC2,0.0
ASAH2B,0.0
EIF3F,0.0
FUCA2,0.0
ARHGAP42,0.0
BMT2,0.0
SNRNP48,0.0
IQCE,0.0
C11orf44,0.0
EIF3B,0.0
ATXN7L3,0.0
MORN4,0.0
RDH11,0.0
LACTB2,0.0
RBMX2,0.0
VWA8,0.0
TLN2,0.0
HECW1,0.0
CMTR1,0.0
ERP44,0.0
UHRF1BP1L,0.0
SWAP70,0.0
EPHA4,0.0
UCN2,0.0
PIGS,0.0
EIF4E3,0.0
BTBD3,0.0
PODXL,0.0
SLC35G1,0.0
CAVIN4,0.0
UTY,0.0
ST3GAL1,0.0
ELP3,0.0
SPOCK2,0.0
ATP5MD,0.0
MDK,0.0
IRAK2,0.0
BYSL,0.0
CISD3,0.0
C12orf10,0.0
TBC1D22B,0.0
ZNF500,0.0
MFAP3L,0.0
TSPYL4,0.0
ZNF582,0.0
MGME1,0.0
GRK4,0.0
RAB40AL,0.0
H3-5,0.0
SLC44A3,0.0
RAB30,0.0
ZNF562,0.0
AXL,0.0
PLXNA3,0.0
RAB39A,0.0
RNF149,0.0
TMEM147,0.0
ALKBH6,0.0
C4BPB,0.0
RAD17,0.0
SEPTIN2,0.0
TMEM9,0.0
FKBP7,0.0
LRRC23,0.0
DIS3L2,0.0
TPCN2,0.0
ZNF45,0.0
TMEM71,0.0
NR2F2,0.0
SOX12,0.0
KLF2,0.0
DNAH12,0.0
KDM6B,0.0
CREB3,0.0
SEC23A,0.0
EIF3M,0.0
NXF1,0.0
SEC23B,0.0
CEP126,0.0
LENG1,0.0
SERINC3,0.0
PLEKHF1,0.0
NOL12,0.0
SERINC1,0.0
ANKH,0.0
GOLM1,0.0
CCDC113,0.0
ZC3H7A,0.0
PI4K2B,0.0
SAYSD1,0.0
RNF121,0.0
FANCE,0.0
ARF6,0.0
ANKRD12,0.0
CATSPER2,0.0
NUBP1,0.0
FRMD8,0.0
ARMC10,0.0
MRPS5,0.0
PITPNB,0.0
RNF216,0.0
C1QTNF2,0.0
RAB34,0.0
TBC1D8B,0.0
TMEM54,0.0
SELENOI,0.0
FAM156A,0.0
LNX2,0.0
ZNF746,0.0
GPR3,0.0
INO80D,0.0
ZSWIM8,0.0
GNB4,0.0
ZNF551,0.0
VPS54,0.0
ANXA3,0.0
RBM45,0.0
PHKG1,0.0
TOGARAM2,0.0
RHBDD3,0.0
PHC2,0.0
TTLL1,0.0
WAC,0.0
BCHE,0.0
SLC39A3,0.0
SZT2,0.0
RMND5B,0.0
MCRIP1,0.0
SHARPIN,0.0
MED25,0.0
MRPL1,0.0
FKBP1B,0.0
DDX52,0.0
FAM189B,0.0
ING3,0.0
TMEM87B,0.0
ZNF382,0.0
PCNX2,0.0
TRIM16L,0.0
THG1L,0.0
TBX1,0.0
RSKR,0.0
IRAK3,0.0
OSBPL2,0.0
NPRL3,0.0
PCBP4,0.0
WIPI1,0.0
LEMD3,0.0
RUFY2,0.0
RAP1A,0.0
CAPZB,0.0
TNK2,0.0
RPL7L1,0.0
DAZAP2,0.0
OCLN,0.0
ANTXR2,0.0
PLEKHH1,0.0
PYCARD,0.0
PSMD8,0.0
SLC35F6,0.0
PICALM,0.0
SRD5A3,0.0
RHBDF2,0.0
DYSF,0.0
DCBLD2,0.0
ZNF701,0.0
ACP7,0.0
IL12A,0.0
AMPD3,0.0
PLXNB2,0.0
ZRANB2,0.0
WDR46,0.0
EWSR1,0.0
FAM210B,0.0
DTD1,0.0
PRPF18,0.0
TNIP3,0.0
C10orf55,0.0
MCIDAS,0.0
CAPN15,0.0
SMO,0.0
PCNX3,0.0
CHD6,0.0
TMEM164,0.0
FAR1,0.0
MOB2,0.0
APH1A,0.0
NEIL2,0.0
ZNF846,0.0
GAK,0.0
NKIRAS2,0.0
ZNF615,0.0
CEBPG,0.0
MAP3K3,0.0
CYTH2,0.0
METTL22,0.0
RASEF,0.0
B3GNT5,0.0
TSEN34,0.0
CCDC8,0.0
BRPF3,0.0
COQ2,0.0
WWC3,0.0
INTU,0.0
TMEM106A,0.0
CCDC3,0.0
FPGT,0.0
IFT52,0.0
SH3GLB1,0.0
ZC3H13,0.0
TTLL5,0.0
SIPA1L3,0.0
KIF1B,0.0
SARM1,0.0
RIOK2,0.0
ADAMTS15,0.0
NEGR1,0.0
ADNP,0.0
TTC21A,0.0
SP6,0.0
SMDT1,0.0
ZNF354B,0.0
ZNF141,0.0
MELTF,0.0
INO80C,0.0
GMDS,0.0
ZNF407,0.0
SENP2,0.0
IL15,0.0
ALKBH5,0.0
GPX1,0.0
C17orf97,0.0
ELK1,0.0
ATG4B,0.0
ZNF302,0.0
FAM174B,0.0
PJA1,0.0
COPS7B,0.0
TTC14,0.0
EIF4E2,0.0
PVR,0.0
SPATA5,0.0
NNMT,0.0
MAPKBP1,0.0
VCPIP1,0.0
BBOF1,0.0
RBM7,0.0
GGA3,0.0
TFB2M,0.0
SH3TC1,0.0
DNAJC22,0.0
CIB2,0.0
CIB1,0.0
GIT1,0.0
LNP1,0.0
RORA,0.0
FAM221A,0.0
HRH1,0.0
PGLS,0.0
MOCS2,0.0
TAF1B,0.0
PPP2R2A,0.0
PPP2R3A,0.0
PHPT1,0.0
NADK2,0.0
ZNF852,0.0
ZNF768,0.0
NSUN7,0.0
PALB2,0.0
ABCC4,0.0
RTCA,0.0
AKR1E2,0.0
CGNL1,0.0
ERCC1,0.0
CLHC1,0.0
TAGLN2,0.0
TMEM237,0.0
TRAPPC1,0.0
PITRM1,0.0
TOR4A,0.0
FZD5,0.0
TUT4,0.0
SLC29A3,0.0
ATN1,0.0
SIN3B,0.0
DMXL2,0.0
FBXO48,0.0
AKT1S1,0.0
SORBS2,0.0
CHM,0.0
ZNF416,0.0
TBC1D13,0.0
NR1D1,0.0
HSD17B13,0.0
TRAPPC10,0.0
EPAS1,0.0
ACAP2,0.0
DRG2,0.0
SLC4A11,0.0
DPAGT1,0.0
DOK1,0.0
DOCK1,0.0
PDCD6,0.0
DLST,0.0
PEMT,0.0
SH3D19,0.0
GNMT,0.0
KBTBD2,0.0
TRMT5,0.0
TMOD2,0.0
PARP6,0.0
RNPEP,0.0
ZNF608,0.0
INTS2,0.0
PDE4D,0.0
ARF3,0.0
ASB7,0.0
PSMA1,0.0
SKI,0.0
KRCC1,0.0
TTLL12,0.0
C6orf226,0.0
METAP1,0.0
TESK2,0.0
POMT1,0.0
ERG28,0.0
SLC25A20,0.0
CCDC126,0.0
ZNF721,0.0
DPH7,0.0
GABPB2,0.0
NRDC,0.0
CYB5D2,0.0
PRKAR1B,0.0
SPATA5L1,0.0
ZFHX3,0.0
ZNF655,0.0
ATM,0.0
KRBOX1,0.0
UBN2,0.0
ACBD5,0.0
KCTD20,0.0
PRR14L,0.0
MTERF2,0.0
BCKDHB,0.0
ITPKC,0.0
MICAL2,0.0
PRNP,0.0
FAM114A1,0.0
WIPF1,0.0
ZNF764,0.0
VLDLR,0.0
ZNF430,0.0
CLIP2,0.0
ZNF347,0.0
PORCN,0.0
PHF21A,0.0
CYBC1,0.0
CHCHD7,0.0
UTP20,0.0
UBE2S,0.0
TGFA,0.0
MLF2,0.0
ZNRF2,0.0
ALS2CL,0.0
RGCC,0.0
SPTBN1,0.0
AGPS,0.0
JUP,0.0
DNPH1,0.0
CAMK1,0.0
CBX4,0.0
CHN2,0.0
IRGQ,0.0
RRN3,0.0
SLC22A15,0.0
PHTF2,0.0
STYK1,0.0
UTP6,0.0
BDP1,0.0
MED18,0.0
PTPRA,0.0
PTPN4,0.0
MATN3,0.0
MFSD8,0.0
NKTR,0.0
ASCC2,0.0
ADD3,0.0
C19orf44,0.0
EDRF1,0.0
OPA1,0.0
CDH4,0.0
INAFM2,0.0
PGBD4,0.0
SPRED1,0.0
ECHDC2,0.0
GBP3,0.0
IMP3,0.0
TRUB2,0.0
NTHL1,0.0
ZNF160,0.0
JUND,0.0
FAM171B,0.0
ACSL3,0.0
MAST3,0.0
KDM4B,0.0
MORF4L2,0.0
ZNF646,0.0
C3orf38,0.0
RABL3,0.0
COX18,0.0
FAM126B,0.0
C8orf88,0.0
SREK1IP1,0.0
BOD1L1,0.0
EXOSC6,0.0
SGPL1,0.0
NDUFAF3,0.0
WRNIP1,0.0
CX3CL1,0.0
PIGP,0.0
CCN2,0.0
ANKMY1,0.0
SYNC,0.0
PTDSS2,0.0
WDR13,0.0
NMRK1,0.0
C2orf42,0.0
NSMAF,0.0
CST3,0.0
PUDP,0.0
TAOK3,0.0
TLR6,0.0
CTH,0.0
NSMCE2,0.0
CNN2,0.0
NLRP11,0.0
SLC6A9,0.0
FXR1,0.0
ZNF618,0.0
NAGA,0.0
MOSMO,0.0
SYNGR1,0.0
DYNC1LI2,0.0
LASP1,0.0
SCG2,0.0
ATP8B2,0.0
SPIRE1,0.0
SLC66A2,0.0
TOE1,0.0
UXS1,0.0
FRAS1,0.0
HKDC1,0.0
PIAS2,0.0
BBS5,0.0
ANKRD36,0.0
SPRYD7,0.0
ARL1,0.0
GTSE1,0.0
DYNC2H1,0.0
FBXO46,0.0
FOXN3,0.0
ZBTB10,0.0
AACS,0.0
GSTM3,0.0
THAP6,0.0
SETD5,0.0
STAC,0.0
LONP2,0.0
PRKRIP1,0.0
NOL9,0.0
COLGALT1,0.0
IPO4,0.0
LUC7L,0.0
ZC4H2,0.0
TFAP2E,0.0
C14orf178,0.0
SLC35C1,0.0
CMTR2,0.0
MTG2,0.0
C3orf18,0.0
ADAM28,0.0
RNLS,0.0
LIN7C,0.0
CYLD,0.0
MGRN1,0.0
RSBN1,0.0
SLC35G2,0.0
FGFR1OP,0.0
ZNF250,0.0
BCL3,0.0
ATP5F1C,0.0
ATP5MC1,0.0
SPECC1,0.0
NEDD1,0.0
TIPRL,0.0
ASH2L,0.0
MCTS1,0.0
RBM33,0.0
ZNF518B,0.0
CCDC88A,0.0
IL6ST,0.0
CHTF18,0.0
TBC1D2,0.0
FAM20C,0.0
SLC19A2,0.0
BTN2A2,0.0
NPM3,0.0
HTATIP2,0.0
PDE7B,0.0
CLN8,0.0
ZNF687,0.0
HOMEZ,0.0
HERC4,0.0
ACTR8,0.0
XAGE1B,0.0
PAPOLG,0.0
RANBP17,0.0
ZNF223,0.0
LTV1,0.0
SERAC1,0.0
PAXBP1,0.0
TNFRSF12A,0.0
SLC9A8,0.0
SRPX,0.0
CPPED1,0.0
ZNF681,0.0
ZXDA,0.0
AGAP4,0.0
SETD7,0.0
ACAP3,0.0
DUSP16,0.0
KDM7A,0.0
SH3BP5L,0.0
CDS2,0.0
ADAM9,0.0
UNC13D,0.0
VAV2,0.0
CSTB,0.0
LYZL4,0.0
CYP1B1,0.0
