gene,dataset_name,dataset_dose_name,dataset_dose_units,dataset_response_name,dataset_response_units,dataset_doses,dataset_ns,dataset_stdevs,dataset_means,bmds_model_index,model_name,bmr,distribution,direction,confidence_level,tail_probability,degree,model_class,bmdl,bmd,bmdu,aic,loglikelihood,p_value1,p_value2,p_value3,p_value4,model_dof,residual_of_interest,residual_at_lowest_dose,recommended,recommendation_bin,recommendation_notes,selected
FASN_11197,FASN_11197,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.30463302828048644,0.1910841402484128,0.16407039880833277,0.3002037403491887","-0.03066964356197084,-0.45977904666440733,-0.8732083247727304,-1.422464708371093",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.03228935215761343,0.11049638549646362,0.3656875395038536,11.682903722950293,-1.8414518614751465,1.4211846328660016e-06,0.35656477903123784,0.35656477903123784,0.15056507968433508,1.0,-1.057613880158033,0.3188368914368653,True,Recommended - Lowest AIC,"lowest dose/BMDL ratio > 3.0
BMD/BMDL ratio > 3.0",False
FBXO44_27216,FBXO44_27216,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.32984040916603957,0.16691225098284657,0.49160523345356233,0.5621497380670827","-0.03454769870893252,0.29384285772543606,0.5082093811745012,0.9871396818065356",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.03121587062697578,0.3679637778502346,2.5086651273343,22.8457980205289,-7.42289901026445,0.0024076370008748738,0.2682926572275742,0.2682926572275742,0.29784115546624323,1.0,0.8776038586731183,-0.3030127699327654,True,Recommended - Lowest BMDL,"lowest dose/BMDL ratio > 3.0
BMD/BMDL ratio > 3.0",False
FIG4_20285,FIG4_20285,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3281060236278965,0.21814987645344452,0.14558823878921118,0.6246774839648263","-0.03431645368895172,-0.3763951657191362,-0.00949350410533934,0.6253403602535251",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.00802192770413,4.66156005859375,10.24109906258599,20.012972437351202,-7.006486218675601,0.004978687461352105,0.08476763693347977,0.08476763693347977,0.2528629349934035,2.0,0.0941010513150263,0.6767674346845824,True,Recommended - Lowest AIC,,False
FKBP1A_27226,FKBP1A_27226,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.48931656544502666,0.40981317729853445,0.31561865890389335,1.0492591479033224","-0.07092059897720528,-0.25233493386165334,-0.2353599656009894,-1.7685689961528173",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.1616663757907326,3.0497467517852783,5.099094735625962,37.22599840485162,-15.61299920242581,0.0008740504131564686,0.1580145374640043,0.1580145374640043,0.8758032095117096,2.0,0.10124878137578348,0.1859311256227725,True,Recommended - Lowest AIC,,False
FKBP4_92325,FKBP4_92325,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6264555752576417,0.4474509461409937,0.3943808325165366,0.6943953306368219","-0.11405519820438714,0.5185245560677375,-0.0728402476858077,-1.3533927193565447",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.798740842176455,4.227515459060669,8.538900687493923,42.52837439361301,-18.264187196806503,0.012847052065275255,0.535836381607596,0.535836381607596,0.1953167197033444,2.0,0.12601472962114266,-0.8146556265248528,True,Recommended - Lowest AIC,,False
FKTN_90566,FKTN_90566,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.8423347933534873,0.43928815629264206,0.8652540041795577,1.1476973811879494","-0.1897940478699651,0.5472023467358386,0.2901310390496107,1.0809201016355023",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,4.030398176443574,7.235019207000732,34.931962467225404,56.646254176862456,-25.323127088431228,0.1655160407617624,0.45860729256267807,0.45860729256267807,0.3253287077056922,2.0,-0.05245363588181104,-0.764175619347085,True,Recommended - Lowest AIC,,False
FMR1_13668,FMR1_13668,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4997835037117778,0.22481968052718118,1.0136419623400392,0.4893816805256197","-0.07612059795107746,0.5991172809712041,0.533592020094662,1.2928438896702659",4,Exponential 3,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,5.919042270482105,7.324265241622925,10.074105130640426,42.382655570507964,-18.191327785253982,0.0029054295440666955,0.115964140648528,0.115964140648528,0.14627974345535177,3.0,-0.01606505786723153,-1.3014997908656165,True,Recommended - Lowest AIC,,False
FNBP4_19463,FNBP4_19463,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.13955399968955373,0.25200066947465977,0.09902119435148402,0.07358920579019719","-0.006143051136964967,0.13733949004205045,0.43424471122041247,0.512479575894195",5,Exponential 5,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.06564875643600851,0.09062722325325012,0.15380179327738,-16.716673019025723,12.358336509512862,2.171790198968182e-05,0.16907944547255127,0.16907944547255127,0.5234262354824537,1.0,-0.11839632500464779,-0.17400410483225065,True,Recommended - Lowest AIC,,False
FNDC10_15436,FNDC10_15436,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2716731647405072,0.16812410439890035,0.5859638662303357,0.13389646029171548","-0.022960103409490572,-0.11029588162621025,-0.050094279544637556,-0.8511832234043081",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.3588732529634946,3.3936643600463867,5.963985864308929,11.772250671818792,-2.8861253359093966,0.0007859425979445112,0.051363689352814546,0.051363689352814546,0.8349978249014346,2.0,0.3719766078237573,0.06177452220815913,True,Recommended - Lowest AIC,,False
FOXJ2_23394,FOXJ2_23394,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4804900466151918,0.2085064905500273,0.5840785723790473,1.0155575115393476","-0.06687520107542784,0.3263952752856084,-0.1410599489466068,1.1920916352405229",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.8830172743893216,4.399919509887695,9.178867472590413,38.952871052903554,-16.476435526451777,0.005626931314777761,0.10259229068002895,0.10259229068002895,0.369903259573936,2.0,-0.7480768929973951,-0.2242269293690028,True,Recommended - Lowest BMDL,,False
FTCD_87434,FTCD_87434,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9897480178040402,0.4250169206468903,0.508436729667605,0.6714124539012528","-0.29308930495681357,-0.2899085247728753,0.015072048939209918,-1.6287935785778511",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,3.588199459721992,7.505097985267639,14.42532397390117,55.221321787060006,-24.610660893530003,0.043290922587607916,0.12597610175603458,0.12597610175603458,0.8075319432618812,2.0,-0.0059367374260262265,-0.2384909008830091,True,Recommended - Lowest AIC,,False
FUT4_88787,FUT4_88787,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.43063449528689046,0.9103626899124904,0.43370550486357745,0.7818588662127736","-0.06395916703660255,-0.2373670029560492,1.178267076423472,0.5674743413928657",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10870235856341066,0.3118965026090197,91.15435086246418,41.03388966112206,-16.51694483056103,0.01209730039352952,0.385885432596649,0.385885432596649,0.1239628322372297,1.0,-0.4522459581684343,0.22612300532190707,True,Recommended - Lowest AIC,,False
FUZ_21213,FUZ_21213,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.35286392706008607,0.13619973731575402,0.5093106904357769,0.15121026589604428","-0.03772825213936252,0.18297888559066774,-0.18015155560793664,0.7166730898535812",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,3.050315306255218,6.59682035446167,9.441978518201914,18.047009196209803,-6.023504598104902,0.002843922951295208,0.061398416262886446,0.061398416262886446,0.3439779651657844,2.0,0.008587513251836773,-0.12967273130864526,True,Recommended - Lowest AIC,,False
FXN_25483,FXN_25483,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.29704621904030337,0.27761008953354993,0.4982802970991477,0.1245036043182469","-0.02640965490279217,-0.07154992588684607,-0.26242694077213313,-0.7138511382838727",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.22851581572880028,1.2798995999821083,9.806443093968667,14.212173881382755,-3.1060869406913776,0.012774317224344967,0.18656116806953293,0.18656116806953293,0.9375659653049382,1.0,0.013724520547978307,0.029494241696627652,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
G0S2_13343,G0S2_13343,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4060164296359874,0.7166616874821595,0.4718285987158224,0.5494861984942255","-0.05413525511493772,-1.167714617950706,-2.259405673213368,-2.662464697129044",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.013313018847483416,0.027842709917076398,0.07487582968992708,32.32201081015397,-12.161005405076983,1.7348220626711708e-07,0.7978180785452397,0.7978180785452397,0.7115052237585775,1.0,0.017213728598939007,0.017213728598939007,True,Recommended - Lowest AIC,"lowest dose/BMDL ratio > 3.0
lowest dose/BMD ratio > 3.0",False
G3BP1_93286,G3BP1_93286,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.30992379954771665,0.2632314833942223,0.2347486148327894,0.4578518828192763","-0.029757522828148322,-0.2280565951096503,-0.6070947349529624,-1.1369859543574095",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.08689511392058606,0.3259674551751158,1.0362641178563443,15.384413146157602,-3.6922065730788014,0.0005077931770657296,0.6349428731702544,0.6349428731702544,0.5975729554384737,1.0,-0.46637341033893565,0.17251499923138366,True,Recommended - Lowest AIC,BMD/BMDL ratio > 3.0,False
GADD45A_2569,GADD45A_2569,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.23363148566905198,0.38507714527800724,0.9539484419560509,0.3882185649629135","-0.017279643115024935,0.3450428107328482,0.47314752850212294,0.9428655207872119",5,Exponential 5,1.0 Standard Deviation,Normal + Nonconstant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.06113469963395393,0.11741459369659424,0.41579827873667013,22.38895908315678,-6.19447954157839,0.0007618873604402499,0.01449141939924925,0.17262329533369192,0.45600352905040964,1.0,0.5467236898517585,-0.4578953875606776,True,Recommended - Lowest AIC,,False
GAS6_27253,GAS6_27253,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.31768466805890727,0.21420761036534264,0.3951475041008333,0.582333389909414","-0.032974920002258705,-0.058033089594738484,0.7777862241580827,0.681454860604093",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.10224424154447087,0.30253888209410695,0.9124288967168971,20.292972655511452,-6.146486327755726,0.004188488502244403,0.41949182529354057,0.41949182529354057,0.7011827704628644,1.0,-0.1070837643193513,0.05354184971835434,True,Recommended - Lowest AIC,,False
GATAD1_13838,GATAD1_13838,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.28601880722531925,0.12936956558126486,0.327964954004927,0.12866876761998913","-0.026077571495342927,0.23878175739135896,0.6163112230443492,1.0753905220743665",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.05227605697671073,0.18335476959978758,0.8674597105454152,7.929412571966204,0.03529371401689785,7.238216501392891e-06,0.1347627089931438,0.1347627089931438,0.38175241253933745,1.0,0.7299215373003337,-0.24715605889581754,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
GFOD1_28179,GFOD1_28179,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5652625339295448,0.3421442758241939,0.2808331358315235,0.5527902456461641","-0.09205597071539945,-0.2622658052336478,-0.32269378695919304,-1.7267868845240626",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.537482757620027,2.243307492709489,9.601932265510364,35.57369498053643,-13.786847490268213,0.0010127424018990805,0.29218345336683216,0.29218345336683216,0.6206623420230553,1.0,0.053089722900941376,0.19827751991227552,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
GGT1_27266,GGT1_27266,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.329043766667437,0.19892990782614198,0.41709449738747284,0.4365432710180784","-0.0345966519479969,0.3235898670028136,0.8564430886225337,1.0655751138758653",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.024695019176532197,0.08549967508417852,0.4233969072331145,18.229084199823994,-5.114542099911997,0.0003297937656533412,0.5950883852414491,0.5950883852414491,0.8846267193953735,1.0,0.06790310779756474,-0.014385922045576914,True,Recommended - Lowest AIC,"lowest dose/BMDL ratio > 3.0
BMD/BMDL ratio > 3.0",False
GIPC1_24459,GIPC1_24459,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4581009947447589,0.09784895229696632,0.46434355635697666,0.27369435959935573","-0.06197893624885683,-0.29297932137136135,-0.3879454080569744,-0.8153789424140226",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.1021349349509357,4.794988632202148,-9999.0,25.826491836923978,-10.913245918461989,0.010399812687374665,0.041326057286170226,0.060157048159892756,0.17369570847016014,4.0,-1.2902651481697867,-0.5276895155059992,True,Recommended - Lowest AIC,,False
GJB2_2653,GJB2_2653,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.49895500112037827,0.829835783378961,0.3112761327322113,0.9281711553319114","-0.07594045453779273,-0.48060094378934387,-0.5485647202968126,-1.7147677261364418",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.25341128010381153,1.2583394429327546,9.66209045923442,42.41469451825894,-17.20734725912947,0.00397058245507298,0.28933561684476206,0.28933561684476206,0.3140315896301602,1.0,0.15273433678902615,0.3823204798591954,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
GLDC_90919,GLDC_90919,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3727013349000136,0.2833349025159873,0.4106562967889812,0.28440310624161647","-0.04648793194466516,-0.34836242298333,-0.20727856723176563,-0.9161476220760627",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.3993516394634272,2.754911291140905,9.89624414888572,21.942916725932747,-6.971458362966374,0.026937983040544955,0.7207450217536236,0.7207450217536236,0.1745045962068994,1.0,0.1538364891791199,0.5294976301308669,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
GLIDR_4155,GLIDR_4155,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3131396638050786,0.37920312607246554,0.2534759299784665,0.5906107972799699","-0.030578525741399503,0.25220947686270895,0.41806734565647274,0.6025240046037369",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.7334989182016014,6.397724151611328,22.112670293293167,22.243310590828187,-8.121655295414094,0.06691760199745689,0.5083218675401964,0.5083218675401964,0.12883939146088896,2.0,-0.14751186529742943,-1.0370309272957936,True,Recommended - Lowest AIC,,False
GMDS_16555,GMDS_16555,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.28992562948252404,0.48150898012164633,0.4279215985720744,1.2638473321588815","-0.02638817950139495,0.03987522284021868,-0.43375648226825064,-1.4493074637360912",1,Polynomial 2,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,2,frequentist_restricted,1.4456646114460014,1.8308818340301514,6.641868536788732,27.334117822077964,-9.667058911038982,0.0001262344589820774,0.0069506271440737954,0.514888891063736,0.6400350120210936,2.0,-0.8273480589798364,-0.3633880652727572,True,Recommended - Lowest AIC,,False
GMPPB_13520,GMPPB_13520,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.13229547511369205,0.1279412481204194,0.14530480820310507,0.1328123399017746","-0.005584325389403772,-0.15686109945139565,-0.10566663617420548,-0.6192165203433987",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,1.6453098744160313,2.21895694732666,3.3466462487793693,-20.151296373081102,13.075648186540551,5.250366549724994e-05,0.9715049256829391,0.9715049256829391,0.19408271944637345,2.0,-0.14382267794213158,0.8217517888443684,True,Recommended - Lowest AIC,,False
GNB1L_89611,GNB1L_89611,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4181765195593864,0.42029385186128615,0.36591811988610756,0.4736797006959299","-0.050704832674056594,-0.10751125245465941,-0.024742839573178427,-1.1954680457486833",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.367316437399475,5.75869083404541,7.5682044406577775,24.780699892434107,-9.390349946217054,0.01273186336426968,0.9352932584262937,0.9352932584262937,0.9533646622466776,2.0,-0.0018364878849252708,0.030088590328730954,True,Recommended - Lowest AIC,,False
GNB1_33698,GNB1_33698,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4020058758579908,0.7058079259931895,0.20347324178843368,0.5425479913525358","-0.054631202753239606,-0.026947045596256308,-0.5210282311114448,-0.8836357192019443",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.2895871989711987,5.287644863128662,13.341890069294706,29.903458631961342,-11.951729315980671,0.033928094552168386,0.27015864541924595,0.27015864541924595,0.32234148637797455,2.0,-1.3477625607635522,0.4286627271508968,True,Recommended - Lowest AIC,,False
GNPDA1_28283,GNPDA1_28283,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.1624566329997231,0.26731031633256735,0.33721098410008765,1.2264175033419302","-0.008348297235674589,-0.008326092487005443,-0.3480763918417229,-1.2582961903728436",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,1.1237032382927727,1.152099370956421,1.1806434510130361,8.026834259189833,-0.013417129594917032,4.1001942308049877e-07,1.631314664385375e-05,0.44394426731855086,0.8476174770172733,2.0,-0.8336350021781622,-0.2692629629798438,True,Recommended - Lowest AIC,,False
GOLGA6L22_33987,GOLGA6L22_33987,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9904663984234554,0.8225171466384357,0.4274142126718259,1.4727188157637394","-0.23182856571422775,0.1133778199932368,1.1220777463839962,1.0492837509834985",2,Power,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,4.488633943774176,8.718494142162665,146.96490726743664,65.18473519852888,-29.592367599264442,0.07356803175559679,0.2360804869762767,0.2360804869762767,0.12147799595013953,2.0,-0.17552059831887123,-0.8592721072037273,True,Recommended - Lowest AIC,,False
GPR162_14385,GPR162_14385,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6372383815171554,0.8621962828116664,0.48421959318816826,1.2672264244930833","-0.12344343958072974,-0.3845331957004385,0.27359757364774673,-2.253439545634802",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.5106905226507243,5.712200403213501,7.477764750605896,50.74038777001635,-22.370193885008174,0.002243900275482824,0.39709307772041236,0.39709307772041236,0.4704397234922122,2.0,-0.009622774666831492,-0.1264602542503852,True,Recommended - Lowest AIC,,False
