gene,bmd,bmdl,bmdu,model,aic,pvalue,converged,error
PDCD7_89918,4.24196720123291,2.8057525746304273,8.590923641699272,Linear,2.4935503390520872,0.20940441922999298,True,
PDE3B_21993,,,,,,,False,No valid model fit
PDGFRA_19329,0.3368877775492582,0.10621033544074004,-9999.0,Hill,64.96370228727679,0.2227859740779906,True,
PDHB_13121,,,,,,,False,No valid model fit
PDIA2_20356,,,,,,,False,No valid model fit
PDIA5_5037,,,,,,,False,No valid model fit
PDIA6_5040,,,,,,,False,No valid model fit
PDK4_28868,,,,,,,False,No valid model fit
PDLIM1_5041,,,,,,,False,No valid model fit
PDLIM2_22424,,,,,,,False,No valid model fit
PDP2_88388,,,,,,,False,No valid model fit
PDPN_19437,,,,,,,False,No valid model fit
PDS5A_5046,7.541000843048096,3.504581645889437,15.133710365197462,Polynomial 2,11.229202746857677,0.2570210881554902,True,
PDSS2_10865,,,,,,,False,No valid model fit
PDXDC1_93100,,,,,,,False,No valid model fit
PDXK_11165,,,,,,,False,No valid model fit
PER1_87674,,,,,,,False,No valid model fit
PER1_90198,,,,,,,False,No valid model fit
PERP_15804,0.04769604653120041,0.03299129002350859,0.08587990260332257,Exponential 5,17.920909988562293,0.11343723693461083,True,
PET100_93240,,,,,,,False,No valid model fit
PEX11B_5069,,,,,,,False,No valid model fit
PEX1_27674,,,,,,,False,No valid model fit
PEX3_15508,,,,,,,False,No valid model fit
PEX6_89222,,,,,,,False,No valid model fit
PFAS_91084,3.6951708793640137,2.524485736679894,6.807643909961973,Linear,42.2200290286127,0.9960102862500584,True,
PFAS_91593,,,,,,,False,No valid model fit
PFDN1_92573,3.7163889408111572,2.535730635534426,6.870349820322118,Linear,51.086332874422986,0.6741633673016998,True,
PFN2_17702,6.543877124786377,2.8432506504077693,9.30470915056868,Polynomial 2,23.18586702401495,0.5588221212962312,True,
PGAM1_5090,,,,,,,False,No valid model fit
PGAM5_18437,,,,,,,False,No valid model fit
PGAP3_20276,,,,,,,False,No valid model fit
PGBD2_15295,,,,,,,False,No valid model fit
PGLS_16643,,,,,,,False,No valid model fit
PGM2_17479,,,,,,,False,No valid model fit
PGP_24716,6.028034687042236,2.6175045534563584,8.113664788633521,Polynomial 2,16.41873492867444,0.2668972847538731,True,
PGS1_25333,5.793774127960205,2.4907201173784337,7.6378306711745445,Polynomial 2,35.47979997434358,0.6016276704071514,True,
PHACTR1_25671,0.29063500045518903,0.10270699498397123,0.9128920150672333,Hill,41.58711896700237,0.12616726044074333,True,
PHF21B_88524,,,,,,,False,No valid model fit
PHF23_11187,1.0404752255777823,0.32482439903718774,9.485586545242649,Hill,12.915615281392078,0.41972223767523786,True,
PHLDA1_12880,,,,,,,False,No valid model fit
PHLDA3_5124,,,,,,,False,No valid model fit
PHLDB2_27678,,,,,,,False,No valid model fit
PHOSPHO1_5125,,,,,,,False,No valid model fit
PHOSPHO2_27682,,,,,,,False,No valid model fit
PHTF2_16913,,,,,,,False,No valid model fit
PHYHD1_21770,,,,,,,False,No valid model fit
PIAS3_27683,,,,,,,False,No valid model fit
PIDD1_25204,,,,,,,False,No valid model fit
PIGA_27684,,,,,,,False,No valid model fit
PIGP_17005,6.040679216384888,4.819127290365392,8.77881995040875,Exponential 3,38.092311930533135,0.1078933753729423,True,
PIGZ_87804,,,,,,,False,No valid model fit
PIK3C2B_5140,,,,,,,False,No valid model fit
PIK3C3_5143,5.103085041046143,3.2085269585979597,12.33231096138918,Linear,20.589963964061806,0.1943232440892182,True,
PIK3CB_12645,,,,,,,False,No valid model fit
PIK3IP1_13753,,,,,,,False,No valid model fit
PIK3R4_89325,,,,,,,False,No valid model fit
PIKFYVE_22962,,,,,,,False,No valid model fit
PIM2_14083,,,,,,,False,No valid model fit
PINX1_24576,,,,,,,False,No valid model fit
PIP5K1A_20679,2.9758248220296335,0.5440657436377184,9.883674762954687,Hill,23.050345444418927,0.9880887796523381,True,
PITHD1_20388,,,,,,,False,No valid model fit
PITPNB_16259,,,,,,,False,No valid model fit
PITPNC1_14039,0.42877652713789655,0.04563997525850827,3.312168045728256,Hill,17.62921046641807,0.589120766917326,True,
PITX1_12976,,,,,,,False,No valid model fit
PJA1_16588,,,,,,,False,No valid model fit
PJA2_87714,,,,,,,False,No valid model fit
PKD1_20920,,,,,,,False,No valid model fit
PKDCC_33650,,,,,,,False,No valid model fit
PKM_92379,,,,,,,False,No valid model fit
PKN1_91040,7.756999731063843,4.200471370356296,49.9221023389518,Linear,48.96837947061856,0.15521159439765597,True,
PKN1_91684,,,,,,,False,No valid model fit
PLA2G15_5170,6.404496431350708,2.9751432194500227,8.963885569894408,Polynomial 2,50.47499323860028,0.3077578007676127,True,
PLA2G4A_5172,,,,,,,False,No valid model fit
PLA2G4C_19984,,,,,,,False,No valid model fit
PLA2G6_25224,,,,,,,False,No valid model fit
PLA2G7_18120,,,,,,,False,No valid model fit
PLCB3_5183,,,,,,,False,No valid model fit
PLCXD1_21064,6.39352848750041,3.7320201404090314,22.064421573919162,Power,50.51827939390814,0.17612775300751715,True,
PLEKHA1_21514,,,,,,,False,No valid model fit
PLEKHA5_27688,,,,,,,False,No valid model fit
PLEKHG4_15574,,,,,,,False,No valid model fit
PLEKHH1_16398,,,,,,,False,No valid model fit
PLOD2_13653,,,,,,,False,No valid model fit
PLPP2_13260,5.419687032699585,3.3456188149211434,14.123065745609933,Linear,59.91433134387596,0.24388133185393235,True,
PLPP7_19193,,,,,,,False,No valid model fit
PLS1_5211,,,,,,,False,No valid model fit
PLTP_18836,,,,,,,False,No valid model fit
PLXNB2_16429,,,,,,,False,No valid model fit
PMM2_5224,,,,,,,False,No valid model fit
PMPCA_14926,,,,,,,False,No valid model fit
PMPCB_22245,0.4517194628715515,0.4465868004746735,0.47366359452935936,Exponential 5,13.39535064260469,0.3025359456343152,True,
PMS2_5227,,,,,,,False,No valid model fit
PNMA8A_11737,,,,,,,False,No valid model fit
PNPLA8_5232,,,,,,,False,No valid model fit
PNPO_21833,,,,,,,False,No valid model fit
POC1A_19228,,,,,,,False,No valid model fit
POC1B_27694,,,,,,,False,No valid model fit
POGK_22520,,,,,,,False,No valid model fit
POGLUT3_16184,,,,,,,False,No valid model fit
POLB_28436,5.9637258503765995,3.567247574195875,17.99038132113897,Power,54.34785584652264,0.39870219318532896,True,
POLDIP2_5246,,,,,,,False,No valid model fit
POLDIP3_14772,,,,,,,False,No valid model fit
POLE_25510,,,,,,,False,No valid model fit
POLG2_5253,,,,,,,False,No valid model fit
POLH_10761,7.768361568450928,3.8030404135039255,17.05363050696242,Polynomial 2,40.212989198768206,0.613274516339621,True,
POLI_16362,,,,,,,False,No valid model fit
POLM_19945,,,,,,,False,No valid model fit
POLR1A_18236,,,,,,,False,No valid model fit
POLR1B_10502,,,,,,,False,No valid model fit
POLR1C_5255,5.183051824569702,2.054341075243703,6.5327669777814315,Polynomial 2,23.135926336375853,0.7516058116874013,True,
POLR2A_18363,5.052216053009033,1.5287665783887705,5.1567969253063195,Polynomial 2,5.294305013940475,0.33338057929227305,True,
POLR2C_14683,,,,,,,False,No valid model fit
POLR2F_13621,1.49561273290286,0.20190113544619245,9.954250977512505,Hill,33.675974266306156,0.9329602605945257,True,
POLR2H_27699,,,,,,,False,No valid model fit
POLR2M_27257,5.501343011856079,2.3812310819606215,7.086487552038832,Polynomial 2,28.930545945432034,0.5584059448641054,True,
POLR3E_26314,,,,,,,False,No valid model fit
POLR3F_28746,,,,,,,False,No valid model fit
POLR3GL_27701,,,,,,,False,No valid model fit
POLR3H_19384,,,,,,,False,No valid model fit
POM121_93163,,,,,,,False,No valid model fit
POMGNT1_89224,,,,,,,False,No valid model fit
POMP_92739,,,,,,,False,No valid model fit
POP1_24490,,,,,,,False,No valid model fit
POP5_5282,,,,,,,False,No valid model fit
POR_5283,,,,,,,False,No valid model fit
POTEG_28592,,,,,,,False,No valid model fit
PPAN_5296,,,,,,,False,No valid model fit
PPARGC1B_87707,,,,,,,False,No valid model fit
PPAT_24134,,,,,,,False,No valid model fit
PPIF_5326,,,,,,,False,No valid model fit
PPIL1_5328,,,,,,,False,No valid model fit
PPIL6_11329,,,,,,,False,No valid model fit
PPME1_18626,3.2988977432250977,1.4511476596656587,3.721865911473865,Linear,6.991498095508907,0.47631648850565034,True,
PPOX_90101,,,,,,,False,No valid model fit
PPP1R14B_5340,,,,,,,False,No valid model fit
PPP1R16A_20541,,,,,,,False,No valid model fit
PPP1R26_14892,,,,,,,False,No valid model fit
PPP1R2B_88557,,,,,,,False,No valid model fit
PPP1R9A_11416,,,,,,,False,No valid model fit
PPP2CA_5356,,,,,,,False,No valid model fit
PPP2R1B_88167,,,,,,,False,No valid model fit
PPP2R1B_90021,,,,,,,False,No valid model fit
PPP2R2A_16651,,,,,,,False,No valid model fit
PPP2R2D_27715,,,,,,,False,No valid model fit
PPP2R3B_11247,,,,,,,False,No valid model fit
PPP2R5B_18320,,,,,,,False,No valid model fit
PPP3CB_27716,4.517710208892822,2.9405954598821937,9.643348488511787,Linear,33.54305752586764,0.8160562962929825,True,
PPP4R1_19645,,,,,,,False,No valid model fit
PPP5C_22340,4.647390842437744,3.0014894342228624,10.180594446802269,Linear,35.82480600478062,0.14534409896364842,True,
PPTC7_23614,5.463898181915283,2.1591591450211873,7.017945192449008,Polynomial 2,-10.798626116803856,0.18644125211319862,True,
PRAF2_28210,,,,,,,False,No valid model fit
PRDM2_27723,,,,,,,False,No valid model fit
PRDX1_5393,,,,,,,False,No valid model fit
PRDX2_92998,,,,,,,False,No valid model fit
PRDX3_92964,,,,,,,False,No valid model fit
PREB_23108,7.063078880310059,3.294469102363649,11.004634447070387,Polynomial 2,32.21080508651991,0.4031165730589461,True,
PRELID3A_24013,,,,,,,False,No valid model fit
PREP_24665,,,,,,,False,No valid model fit
PRICKLE3_25392,,,,,,,False,No valid model fit
PRICKLE4_14115,,,,,,,False,No valid model fit
PRIM1_26195,,,,,,,False,No valid model fit
PRIMPOL_18262,,,,,,,False,No valid model fit
PRKACA_5404,,,,,,,False,No valid model fit
PRKAR1B_16845,5.407659411430359,3.392382948729729,7.445676525906723,Polynomial 2,54.28350139513954,0.1790549678237947,True,
PRKAR2A_19036,,,,,,,False,No valid model fit
PRKCA_5422,,,,,,,False,No valid model fit
PRKCI_88290,,,,,,,False,No valid model fit
PRKCZ_25185,0.8236362579554934,0.11661098418458651,7.080432691642338,Hill,38.750267788982676,0.901477317076743,True,
PRKD3_22580,,,,,,,False,No valid model fit
PRKN_20064,,,,,,,False,No valid model fit
PRMT3_22708,,,,,,,False,No valid model fit
PRMT5_28286,,,,,,,False,No valid model fit
PRODH_18574,,,,,,,False,No valid model fit
PRORP_25120,,,,,,,False,No valid model fit
PROS1_5451,,,,,,,False,No valid model fit
PROSER1_14441,,,,,,,False,No valid model fit
PROSER2_89509,,,,,,,False,No valid model fit
PRPF40A_11008,,,,,,,False,No valid model fit
PRPF4_5463,,,,,,,False,No valid model fit
PRPS1_5465,,,,,,,False,No valid model fit
PRR22_15377,,,,,,,False,No valid model fit
PRR29_26928,,,,,,,False,No valid model fit
PRR4_90809,,,,,,,False,No valid model fit
PRRC1_21700,,,,,,,False,No valid model fit
PRRC2C_18205,,,,,,,False,No valid model fit
PRRT3_15908,,,,,,,False,No valid model fit
PRSS27_88211,,,,,,,False,No valid model fit
PRSS36_20867,,,,,,,False,No valid model fit
PRSS8_18105,0.29685979245073124,0.10228756234299449,0.9080714697761834,Hill,39.65746008304356,0.4307355111979194,True,
PRTFDC1_20130,4.62560089923478,2.991335531335429,10.059945639277114,Power,22.407798489154498,0.34910470161934004,True,
PRXL2C_15590,,,,,,,False,No valid model fit
PSAT1_10692,8.650968074798584,4.469676852506373,130.80550717708022,Linear,62.98725896640853,0.1121565117543607,True,
PSD_24750,,,,,,,False,No valid model fit
PSMA1_93331,,,,,,,False,No valid model fit
PSMA4_10918,,,,,,,False,No valid model fit
PSMA7_5506,,,,,,,False,No valid model fit
PSMB3_5511,,,,,,,False,No valid model fit
PSMB7_92766,0.3160489635931355,0.1081479198974162,-9999.0,Hill,29.816121319281997,0.20264157769574198,True,
PSMD11_5524,,,,,,,False,No valid model fit
PSMD12_93181,,,,,,,False,No valid model fit
PSMD14_5527,3.694993257522583,3.43153607305616,3.972917354581705,Linear,26.528881702850498,0.45112596908129743,True,
PSMD1_90600,,,,,,,False,No valid model fit
PSMD1_91505,,,,,,,False,No valid model fit
PSMD7_92466,0.27222169697050586,0.04330454979980803,1.7863158832784776,Hill,14.175350059218982,0.8252341496351431,True,
PSME2_5535,,,,,,,False,No valid model fit
PSME4_14679,,,,,,,False,No valid model fit
PSMG1_5544,,,,,,,False,No valid model fit
PSPH_20364,4.795105206378464,3.069592531621233,10.830782065055347,Power,25.922443595932393,0.43901039672338904,True,
PSTK_25772,,,,,,,False,No valid model fit
PTBP1_92339,,,,,,,False,No valid model fit
PTBP3_10473,,,,,,,False,No valid model fit
PTDSS2_17013,,,,,,,False,No valid model fit
PTGES3_88184,,,,,,,False,No valid model fit
PTGR2_11992,,,,,,,False,No valid model fit
PTP4A1_21114,,,,,,,False,No valid model fit
PTPDC1_12478,3.6161277654329655,2.4820456177342543,9.429582586044779,Power,27.739785030321872,0.5453688278405722,True,
PTPN12_5598,,,,,,,False,No valid model fit
PTPN13_21685,2.5485098361968994,1.372908091555023,4.928530840451501,Linear,23.121624939420958,0.7165013871708609,True,
PTPN18_15037,,,,,,,False,No valid model fit
PTPN1_5592,3.4794974327087402,2.4063578152085094,6.196459679992236,Linear,25.68750604817157,0.1969808627652787,True,
PTRH2_87387,0.28723708452668884,0.05959633924003446,1.0735381475059114,Hill,15.862710336752397,0.9444143627603406,True,
PTTG1IP_25115,,,,,,,False,No valid model fit
PUM2_12277,,,,,,,False,No valid model fit
PURA_23645,,,,,,,False,No valid model fit
PURB_13990,,,,,,,False,No valid model fit
PUS1_11654,,,,,,,False,No valid model fit
PUS7L_19692,,,,,,,False,No valid model fit
PUS7_5632,,,,,,,False,No valid model fit
PWP2_12778,,,,,,,False,No valid model fit
PWP2_5639,,,,,,,False,No valid model fit
PWWP3A_23773,6.715302467346191,3.385280723141451,9.752249734922989,Polynomial 2,18.383510370645126,0.16779512531989216,True,
PXK_24852,,,,,,,False,No valid model fit
PXMP2_5641,,,,,,,False,No valid model fit
PYCARD_16402,,,,,,,False,No valid model fit
PYCR3_23432,1.125015722588563,0.3354608254104826,8.70003908920608,Hill,-2.851459648162571,0.7663416783870276,True,
PYY_25588,4.272754192352295,2.820943770418844,8.702406804100068,Linear,64.09842207070112,0.22924378233010567,True,
QARS1_32281,0.09799166661692013,0.012367948390659767,0.7017240143924133,Hill,7.017292622079162,0.9829410176750604,True,
QPRT_11658,,,,,,,False,No valid model fit
QSER1_89073,,,,,,,False,No valid model fit
QSOX1_20000,,,,,,,False,No valid model fit
QTRT1_21584,,,,,,,False,No valid model fit
QTRT2_17381,,,,,,,False,No valid model fit
RAB13_92828,2.484801090760915,0.5239480293795558,9.762780453453235,Hill,22.534280808363516,0.90539139094656,True,
RAB1A_92777,0.3070164323692674,0.10368860592947027,-9999.0,Hill,24.102298143554762,0.21326674704072945,True,
RAB22A_22506,,,,,,,False,No valid model fit
RAB27B_17500,,,,,,,False,No valid model fit
RAB2A_22832,,,,,,,False,No valid model fit
RAB32_15686,3.9390969276428223,2.652016392261054,7.558680018830151,Linear,14.162556287704577,0.5084543539946537,True,
RAB39B_13538,,,,,,,False,No valid model fit
RAB3IL1_26463,,,,,,,False,No valid model fit
RAB3IP_11417,,,,,,,False,No valid model fit
RAB40A_13213,,,,,,,False,No valid model fit
RAB40C_19696,,,,,,,False,No valid model fit
RAB4B-EGLN2_25428,,,,,,,False,No valid model fit
RAB4B_19539,,,,,,,False,No valid model fit
RAB5IF_33771,,,,,,,False,No valid model fit
RAB6B_23299,6.957329511642456,3.241644014129232,10.450534628013035,Polynomial 2,24.888986865158394,0.7909849221967138,True,
RAB7A_88040,,,,,,,False,No valid model fit
RAB8A_20812,6.643099784851074,2.8996999850397858,9.558671061870355,Polynomial 2,13.772492599592233,0.8868271919461717,True,
RABGAP1_18273,,,,,,,False,No valid model fit
RABGGTA_90066,,,,,,,False,No valid model fit
RABIF_15951,,,,,,,False,No valid model fit
RAD51C_5708,,,,,,,False,No valid model fit
RALBP1_14605,,,,,,,False,No valid model fit
RALGAPA1_93058,,,,,,,False,No valid model fit
RAMP1_23643,,,,,,,False,No valid model fit
RANBP1_92439,0.3776460039540163,0.032913227978357544,2.9400124895808277,Hill,18.47880138431313,0.43543516659718107,True,
RANBP3_22887,,,,,,,False,No valid model fit
RANGAP1_14775,,,,,,,False,No valid model fit
RANGRF_12368,,,,,,,False,No valid model fit
RAP1GDS1_10897,,,,,,,False,No valid model fit
RAPGEF1_87556,,,,,,,False,No valid model fit
RAPGEF1_90144,,,,,,,False,No valid model fit
RAPGEFL1_18568,,,,,,,False,No valid model fit
RAPH1_89662,7.0119547843933105,3.3596565695340526,10.597047390092772,Polynomial 2,20.704836909203575,0.4533030775024206,True,
RARB_27754,,,,,,,False,No valid model fit
RARB_5734,0.1401395817302471,0.021184423977951804,1.051122305611685,Hill,62.62815237163376,0.7558747732768548,True,
RASGEF1B_24363,,,,,,,False,No valid model fit
RASL11A_24574,,,,,,,False,No valid model fit
RASSF7_5749,,,,,,,False,No valid model fit
RASSF9_23879,,,,,,,False,No valid model fit
RBBP7_18367,,,,,,,False,No valid model fit
RBBP8_23561,,,,,,,False,No valid model fit
RBCK1_90951,,,,,,,False,No valid model fit
RBL1_13329,,,,,,,False,No valid model fit
RBL2_5761,,,,,,,False,No valid model fit
RBM12B_87421,5.258833169937134,3.2761347883501557,13.178257093574462,Linear,51.68423439933943,0.1544341830563989,True,
RBM17_92747,,,,,,,False,No valid model fit
RBM18_89410,,,,,,,False,No valid model fit
RBM19_5767,,,,,,,False,No valid model fit
RBM25_18263,,,,,,,False,No valid model fit
RBM27_20240,,,,,,,False,No valid model fit
RBM38_27763,,,,,,,False,No valid model fit
RBM3_20424,0.31452065671845353,0.11254642197782277,0.9012042345359749,Hill,29.677833266745964,0.18035874804965324,True,
RBM42_20635,3.580963611602783,1.9112035590645102,10.758631277595306,Linear,26.27087739407257,0.24612355491804605,True,
RBM43_23072,,,,,,,False,No valid model fit
RBM4_93056,,,,,,,False,No valid model fit
RBP5_17131,,,,,,,False,No valid model fit
RCC1L_15134,,,,,,,False,No valid model fit
RCC1_19989,3.8623719005155825,0.4927963789364054,3.9423229988562545,Hill,28.847726931256126,0.33279620328430726,True,
RCE1_90148,,,,,,,False,No valid model fit
RCN2_26311,,,,,,,False,No valid model fit
RDH11_16054,,,,,,,False,No valid model fit
RDH13_27771,6.462957262992859,3.0272670791210308,9.101512096722143,Polynomial 2,68.22234684604209,0.5286278334097128,True,
RDM1_27773,,,,,,,False,No valid model fit
RDM1_27774,0.16665080291686818,0.04297588256430112,0.8598582997376226,Hill,31.97162064938955,0.5701343856302102,True,
RECK_22679,0.36518724073044495,0.05006874491346008,2.596058913322472,Hill,15.497358680985458,0.7751193962965908,True,
RECQL_5786,,,,,,,False,No valid model fit
REEP1_22806,6.706438064575195,3.0385340131655485,9.728123508505766,Polynomial 2,43.72474164363755,0.1678129287856105,True,
REEP4_14214,,,,,,,False,No valid model fit
REEP5_5789,4.694838523864746,3.0234231246056797,10.385494361878699,Linear,32.919351394929514,0.20077369914495524,True,
RELT_87508,,,,,,,False,No valid model fit
REPS2_10531,,,,,,,False,No valid model fit
RETREG1_11839,5.005636215209961,3.1657440708603395,11.833850682624456,Linear,53.49646676171209,0.33777302716578883,True,
RETREG2_10463,,,,,,,False,No valid model fit
RETREG3_24217,0.3276946978805259,0.04129003937482127,1.7828331827246338,Hill,24.24113394278013,0.31731717657909053,True,
REXO1_92392,7.11575984954834,3.9900606111237646,32.50739561209153,Linear,40.5497685754742,0.5110423172290643,True,
REXO2_17701,,,,,,,False,No valid model fit
REXO5_22720,,,,,,,False,No valid model fit
RFC1_90086,,,,,,,False,No valid model fit
RFNG_5813,,,,,,,False,No valid model fit
RFPL4A_33700,,,,,,,False,No valid model fit
RFTN1_18734,3.9579081535339355,2.6617754010745074,7.619231983088022,Linear,25.727150445668663,0.1896996479613109,True,
RFWD3_21836,4.107866287231445,2.739250783842345,8.118741117707275,Linear,21.307030394369804,0.639046404378576,True,
RFX7_23268,,,,,,,False,No valid model fit
RGPD6_18696,,,,,,,False,No valid model fit
RGPD8_14466,,,,,,,False,No valid model fit
RGS12_12669,,,,,,,False,No valid model fit
RGS16_11949,,,,,,,False,No valid model fit
RGS19_11246,,,,,,,False,No valid model fit
RGS2_28241,,,,,,,False,No valid model fit
RGS4_20411,,,,,,,False,No valid model fit
RHBDF2_16413,,,,,,,False,No valid model fit
RHBDL3_22132,,,,,,,False,No valid model fit
RHCE_25270,,,,,,,False,No valid model fit
RHOBTB3_16004,,,,,,,False,No valid model fit
RHOB_22994,,,,,,,False,No valid model fit
RIBC1_27786,6.0243308544158936,3.590723135938085,18.501417962936586,Linear,54.87715350767212,0.21739542000833068,True,
RIMS4_20420,7.917134761810303,3.7732545896023506,19.512212962240344,Polynomial 2,71.24287832822316,0.10443776933455085,True,
RINT1_5857,,,,,,,False,No valid model fit
RIOK1_26640,,,,,,,False,No valid model fit
RIOX2_12112,4.6425486199792125,2.9992396610984944,9.939143930230712,Power,9.748859438333994,0.1046104885120056,True,
RITA1_16798,,,,,,,False,No valid model fit
RMND1_14400,,,,,,,False,No valid model fit
RNASET2_13733,,,,,,,False,No valid model fit
RNF10_20810,,,,,,,False,No valid model fit
RNF138_92753,,,,,,,False,No valid model fit
RNF150_18274,,,,,,,False,No valid model fit
RNF152_20508,3.3753538131713867,2.348735084602821,5.915365782316838,Linear,23.65136354630713,0.4306454917963286,True,
RNF167_5885,,,,,,,False,No valid model fit
RNF168_13759,,,,,,,False,No valid model fit
RNF175_15680,,,,,,,False,No valid model fit
RNF19B_24383,,,,,,,False,No valid model fit
RNF213_23156,,,,,,,False,No valid model fit
RNF227_89203,,,,,,,False,No valid model fit
RNF24_21568,,,,,,,False,No valid model fit
RNF2_92643,,,,,,,False,No valid model fit
RNF43_91150,,,,,,,False,No valid model fit
RNF44_91395,,,,,,,False,No valid model fit
RNFT2_25459,,,,,,,False,No valid model fit
RNPC3_28272,4.829919338226318,3.085531078846584,10.990179521686887,Linear,47.029609739008215,0.3312151543092202,True,
ROCK1_24928,,,,,,,False,No valid model fit
ROGDI_23850,,,,,,,False,No valid model fit
ROR1_13955,6.665936708450317,3.5496808322477684,6.803921598315238,Linear,41.50168827611054,0.31560774634538125,True,
RPA1_90274,3.7625921538027063,2.5601521551993582,9.740283993487623,Power,3.5275355888630666,0.49642574393595273,True,
RPAP3_5909,,,,,,,False,No valid model fit
RPEL1_23264,,,,,,,False,No valid model fit
RPE_11573,,,,,,,False,No valid model fit
RPF1_23345,,,,,,,False,No valid model fit
RPF2_5910,,,,,,,False,No valid model fit
RPL11_90878,2.940986156463623,2.097569768636762,4.845476741897301,Linear,12.670533841133446,0.7669451179937952,True,
RPL13A_5916,,,,,,,False,No valid model fit
RPL13_92991,,,,,,,False,No valid model fit
RPL17_93254,1.4183631816009667,0.3193177773664798,9.674980674632398,Hill,13.108598391982117,0.11254824598771385,True,
RPL22_91026,,,,,,,False,No valid model fit
RPL26L1_92353,,,,,,,False,No valid model fit
RPL26_92918,4.926124837928315,3.130219112181174,11.443836658037325,Power,27.555988681518425,0.11266928642163299,True,
RPL26_92919,,,,,,,False,No valid model fit
RPL26_92920,,,,,,,False,No valid model fit
RPL27A_92968,,,,,,,False,No valid model fit
RPL32_92840,,,,,,,False,No valid model fit
RPL35A_93128,,,,,,,False,No valid model fit
RPL36A_27804,,,,,,,False,No valid model fit
RPL36_5938,,,,,,,False,No valid model fit
RPL3_92444,,,,,,,False,No valid model fit
RPL4_93060,,,,,,,False,No valid model fit
RPL7A_5954,,,,,,,False,No valid model fit
RPLP2_93282,,,,,,,False,No valid model fit
RPP14_26612,,,,,,,False,No valid model fit
RPP30_89055,,,,,,,False,No valid model fit
RPRML_21169,,,,,,,False,No valid model fit
RPS14_16014,,,,,,,False,No valid model fit
RPS16_92499,,,,,,,False,No valid model fit
RPS26_93185,,,,,,,False,No valid model fit
RPS2_5983,,,,,,,False,No valid model fit
RPS4X_6009,,,,,,,False,No valid model fit
RPS6KA3_14096,,,,,,,False,No valid model fit
RPS6KL1_24670,0.9388418302810766,0.0661326710738626,9.676839861295006,Hill,15.872081050231508,0.2672797766629511,True,
RPS8_92825,,,,,,,False,No valid model fit
RPS9_93035,,,,,,,False,No valid model fit
RPUSD4_14010,,,,,,,False,No valid model fit
RRAGB_25280,,,,,,,False,No valid model fit
RRAGD_13064,,,,,,,False,No valid model fit
RRNAD1_18072,,,,,,,False,No valid model fit
RRP12_6035,,,,,,,False,No valid model fit
RRP15_22428,,,,,,,False,No valid model fit
RRP36_17957,,,,,,,False,No valid model fit
RRP7A_93158,,,,,,,False,No valid model fit
RSRP1_11697,,,,,,,False,No valid model fit
RTCB_13106,,,,,,,False,No valid model fit
RTF2_17568,,,,,,,False,No valid model fit
RTL10_26941,,,,,,,False,No valid model fit
RTN4IP1_12502,,,,,,,False,No valid model fit
RTN4_26066,,,,,,,False,No valid model fit
RTRAF_836,,,,,,,False,No valid model fit
RUNDC1_93210,,,,,,,False,No valid model fit
RUVBL1_6065,,,,,,,False,No valid model fit
RWDD2B_22453,,,,,,,False,No valid model fit
RWDD3_27817,,,,,,,False,No valid model fit
RWDD3_27818,,,,,,,False,No valid model fit
RXRG_14499,,,,,,,False,No valid model fit
S100A11_23914,,,,,,,False,No valid model fit
S100A6_13254,,,,,,,False,No valid model fit
S100P_6092,5.595030784606934,3.9305997128673056,9.835553038874496,Polynomial 2,42.651354610721754,0.31841516193416086,True,
S1PR3_27821,,,,,,,False,No valid model fit
SACM1L_6098,,,,,,,False,No valid model fit
SACS_22437,,,,,,,False,No valid model fit
SALL1_22928,,,,,,,False,No valid model fit
SAMD12_20444,,,,,,,False,No valid model fit
SAMD1_89886,,,,,,,False,No valid model fit
SAMD4B_90129,,,,,,,False,No valid model fit
SAMD5_90571,5.252629518508911,2.235812205758552,6.651446274146125,Polynomial 2,46.01019649844573,0.2527898158853714,True,
SAPCD1_33665,,,,,,,False,No valid model fit
SAR1B_19540,,,,,,,False,No valid model fit
SARS2_24835,5.012442204709781,3.168752098249067,11.86779907465182,Power,23.80077415760448,0.8221886553216984,True,
SAT1_92709,,,,,,,False,No valid model fit
SBK1_87656,,,,,,,False,No valid model fit
SCAMP5_27823,,,,,,,False,No valid model fit
SCARA3_10615,,,,,,,False,No valid model fit
SCART1_87409,,,,,,,False,No valid model fit
SCCPDH_6120,,,,,,,False,No valid model fit
SCD5_14088,,,,,,,False,No valid model fit
SCD_18299,,,,,,,False,No valid model fit
SCLY_21741,1.0621716596837532,0.17482138579056422,9.709206332077798,Hill,18.872908226081794,0.45552297253297314,True,
SCMH1_21547,3.917114734649658,2.6406572728140083,7.488507621935396,Linear,20.750862507477805,0.9919067590103009,True,
SCNN1D_10804,,,,,,,False,No valid model fit
SCOC_12252,,,,,,,False,No valid model fit
SCPEP1_90334,,,,,,,False,No valid model fit
SCPEP1_90417,,,,,,,False,No valid model fit
SCRN1_6155,,,,,,,False,No valid model fit
SCRN2_87722,,,,,,,False,No valid model fit
SCRN2_90212,,,,,,,False,No valid model fit
SCUBE1_89766,,,,,,,False,No valid model fit
SDAD1_93193,,,,,,,False,No valid model fit
SDF2L1_87542,,,,,,,False,No valid model fit
SDHAF4_18099,,,,,,,False,No valid model fit
SDHD_93216,,,,,,,False,No valid model fit
SDK1_23081,,,,,,,False,No valid model fit
